Label,Num Words in Subject,Num Words in Body,Avg Word Length in Body,free,now,click,here,buy,time,offer,the,to,ect,and,of,a,for,you,in,hou,on,this,is,i,enron,be,that,we,from,will,have,with,your,2000,com,at,are,s,it,please
0,4,361,4.218836565096953,0,0,0,0,0,2,0,12,14,10,4,11,0,4,4,4,5,0,4,1,4,7,6,4,1,3,1,4,1,1,1,1,0,2,0,0,3
0,7,432,2.886574074074074,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,1,2,0,2
1,3,43,3.9767441860465116,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0
1,8,713,4.258064516129032,0,0,0,1,0,0,0,3,4,0,4,1,2,10,3,2,0,0,1,0,3,0,1,4,0,1,0,3,3,0,4,1,1,0,2,3,0
0,4,229,4.248908296943231,0,0,0,0,0,0,0,4,4,19,0,0,3,3,4,1,9,2,2,0,1,4,0,2,0,3,2,0,1,0,3,0,0,0,1,1,1
0,6,306,4.2745098039215685,0,0,0,0,0,1,0,9,5,22,4,3,4,4,2,1,11,0,1,0,1,9,1,2,0,1,0,2,1,1,4,0,0,1,0,3,1
0,7,29,3.6551724137931036,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,5,4.2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,42,4.309523809523809,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1,7,34,5.470588235294118,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2,193,4.072538860103627,0,0,0,1,0,0,0,5,5,6,4,0,1,1,1,0,3,3,1,2,3,7,3,0,1,1,0,2,0,0,4,0,2,0,0,1,1
1,4,46,5.021739130434782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
0,3,297,4.367003367003367,4,1,2,0,0,1,1,4,7,0,4,3,3,7,7,4,0,0,10,6,0,0,0,1,0,2,2,2,1,12,0,5,6,1,2,1,2
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,45,4.288888888888889,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,4,92,4.945652173913044,0,0,0,0,0,0,0,4,3,0,2,4,2,1,1,2,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,2,0,2,1
0,4,15,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,9,67,4.223880597014926,0,0,0,0,0,0,0,7,2,0,1,1,1,2,0,2,0,0,1,3,3,0,1,2,0,0,1,0,0,0,2,0,1,0,0,0,1
0,8,198,4.46969696969697,0,0,0,0,0,0,0,3,6,0,2,0,4,2,2,6,0,2,1,3,1,0,2,0,3,3,2,2,1,0,1,0,0,3,0,2,0
0,9,177,4.548022598870056,0,0,2,0,0,0,0,4,2,0,0,4,4,2,4,1,0,3,1,2,1,3,2,0,0,0,2,2,0,5,3,0,1,0,0,0,1
0,4,37,4.081081081081081,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,3,134,4.17910447761194,0,1,0,1,0,1,0,6,2,0,2,3,6,1,0,0,0,0,0,0,3,0,1,0,0,2,0,0,2,3,0,0,0,0,1,1,0
1,7,109,4.798165137614679,1,1,1,1,1,0,0,6,4,0,2,1,1,2,1,3,0,3,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0
1,5,50,3.92,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,11,219,3.9269406392694064,0,0,0,0,0,0,0,5,7,0,1,0,1,4,1,0,0,2,2,0,3,1,2,0,0,2,1,1,2,0,0,1,0,0,0,1,2
0,4,98,4.551020408163265,0,0,0,0,0,0,0,7,1,0,2,3,1,0,1,1,0,2,0,0,1,0,2,0,0,0,4,1,0,0,0,0,2,0,0,0,0
0,7,251,4.1195219123505975,0,0,0,0,0,0,0,6,5,1,5,5,1,9,7,0,1,2,1,1,1,3,0,1,1,1,1,0,1,0,0,4,3,1,0,1,2
0,8,408,4.252450980392157,0,0,0,0,0,0,0,21,13,14,3,9,10,2,2,6,7,6,6,5,2,0,2,4,3,2,2,6,3,0,2,0,6,0,1,1,4
1,5,57,7.140350877192983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,25,3.72,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,115,3.9304347826086956,0,0,0,0,0,1,0,1,3,0,1,1,1,1,0,1,0,0,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,2,26,5.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,20,84,4.190476190476191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,462,4.132034632034632,0,3,0,0,0,0,0,8,4,0,4,3,3,3,7,0,0,2,0,4,1,0,1,2,0,3,3,2,2,5,0,0,1,0,1,3,0
0,3,305,4.268852459016394,2,0,0,0,0,3,3,7,10,0,5,5,3,9,8,3,0,0,7,5,0,0,6,0,1,1,3,1,2,2,2,4,3,2,2,1,0
1,4,61,4.442622950819672,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,304,3.9473684210526314,0,0,0,0,1,1,0,18,16,0,1,4,6,5,1,6,0,2,3,1,4,1,0,3,11,3,1,0,1,0,0,0,1,1,3,1,1
0,1,58,4.689655172413793,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,7,138,4.630434782608695,7,5,0,0,0,0,0,1,0,0,5,2,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0
0,6,609,4.180623973727422,0,2,0,1,0,1,0,37,19,0,3,14,8,3,9,9,0,2,2,2,5,0,2,2,14,3,10,12,2,3,4,14,0,0,2,3,0
0,8,78,4.884615384615385,0,0,0,0,0,0,0,4,0,0,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
0,4,77,4.857142857142857,0,0,0,0,0,0,0,4,0,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
0,6,112,3.955357142857143,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0,2,58,4.413793103448276,0,0,0,0,0,0,0,4,0,0,1,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2
0,3,130,4.2384615384615385,0,0,0,0,0,0,0,8,4,0,6,0,0,0,0,1,0,2,1,2,3,0,1,3,1,0,0,1,2,2,0,0,0,1,0,1,1
1,1,87,4.758620689655173,0,2,1,0,0,0,0,2,0,0,0,0,3,2,4,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1,3,31,4.741935483870968,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5,104,4.134615384615385,0,0,0,0,0,0,0,2,2,9,0,1,2,2,1,0,5,1,2,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2
0,4,52,4.8076923076923075,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2
0,2,38,4.315789473684211,0,0,0,0,0,0,0,1,0,0,3,0,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,43,4.790697674418604,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
0,4,12,4.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,29,3.793103448275862,0,0,0,0,0,0,0,4,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,159,3.3333333333333335,0,0,0,0,0,0,0,1,1,0,0,1,7,2,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,0,5,6,1,0,0,0,1
0,8,212,3.7547169811320753,0,0,0,0,0,0,0,3,5,0,1,3,0,5,0,0,0,4,0,0,0,5,0,2,0,0,1,0,0,0,0,6,1,0,0,0,0
1,5,123,4.626016260162602,0,0,2,2,0,0,1,1,5,0,0,0,2,0,5,1,0,0,5,0,0,0,0,0,0,5,0,2,1,0,0,2,1,0,0,0,1
1,8,190,4.352631578947369,0,1,0,2,0,0,0,10,1,0,3,3,1,2,3,2,0,1,0,4,1,0,0,0,0,1,0,2,1,3,0,0,0,1,2,1,0
0,2,170,4.294117647058823,0,0,0,0,0,0,0,7,6,0,2,2,4,3,1,0,0,3,6,2,2,0,2,3,3,4,4,1,1,1,0,0,0,0,0,0,2
0,1,206,3.9466019417475726,0,0,0,0,0,0,0,7,7,0,2,6,7,2,3,3,0,1,1,4,9,0,1,4,1,2,1,3,2,2,0,0,0,0,0,4,0
1,7,55,7.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,26,4.423076923076923,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,13,99,3.9292929292929295,0,0,0,0,0,0,0,4,2,0,1,1,0,3,0,3,0,0,1,3,2,0,1,0,1,0,1,0,1,0,0,0,3,1,0,1,0
0,2,203,4.344827586206897,0,0,0,0,0,0,0,10,15,0,9,6,2,4,1,1,0,3,1,3,1,0,4,2,2,0,2,0,3,0,0,0,2,1,2,2,3
0,7,12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,168,4.803571428571429,0,0,2,0,0,1,0,3,8,0,2,1,4,2,4,4,0,2,1,0,0,4,2,0,0,0,3,2,0,3,0,1,1,1,0,0,2
1,9,47,7.382978723404255,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
1,19,67,5.940298507462686,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,63,3.5396825396825395,0,1,0,0,0,0,0,3,2,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,1,0
0,4,105,4.876190476190477,0,0,0,0,0,1,0,8,2,0,4,1,0,3,3,0,0,0,1,1,0,0,0,1,0,0,1,2,2,0,2,0,0,0,0,0,2
0,5,1993,4.18665328650276,0,2,0,1,0,1,0,64,56,130,19,10,22,19,6,13,69,16,11,15,10,40,11,8,6,19,9,7,3,4,27,0,2,1,9,3,8
1,10,160,6.95625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,264,3.8295454545454546,0,1,0,0,0,0,0,9,11,16,3,3,5,1,6,7,8,5,1,1,8,11,3,0,2,1,4,4,1,1,1,0,0,2,0,0,1
0,3,51,3.6862745098039214,0,0,0,0,0,0,0,3,0,0,1,2,0,0,1,1,0,1,0,0,2,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1
0,9,196,4.525510204081633,0,0,0,0,0,0,0,3,8,0,3,5,0,2,2,2,0,0,1,1,0,1,0,0,6,0,0,1,0,4,0,0,3,1,1,0,1
0,3,96,4.072916666666667,0,0,0,0,0,0,0,1,1,6,2,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
1,4,201,5.169154228855722,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0
0,1,109,2.5688073394495414,0,4,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
0,3,42,3.5476190476190474,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,237,4.1645569620253164,0,0,0,0,0,0,0,8,8,11,9,1,2,1,2,1,6,5,1,1,6,7,1,3,3,0,2,2,2,0,3,0,0,1,0,0,0
1,7,75,4.08,0,0,0,0,0,0,0,1,3,0,1,0,0,1,4,1,0,0,1,2,0,0,0,1,0,0,0,1,1,2,0,0,1,1,1,4,0
0,3,62,4.467741935483871,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,8,61,3.9508196721311477,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
0,2,402,4.664179104477612,0,0,0,0,0,0,0,8,9,4,10,6,3,2,3,4,3,4,3,2,3,2,1,2,0,2,1,1,6,3,4,1,5,0,0,1,1
0,4,201,3.8756218905472637,0,0,0,0,0,0,0,6,5,13,3,0,1,2,2,1,7,1,2,1,3,1,3,1,1,2,2,1,1,0,3,0,1,1,0,2,1
1,3,1208,5.2947019867549665,0,0,0,0,0,2,0,63,40,0,40,43,20,2,4,22,0,8,21,14,0,0,12,17,2,5,2,1,8,4,0,0,5,7,11,2,2
1,2,330,6.306060606060606,0,1,0,1,0,1,0,0,0,0,1,1,1,1,3,1,0,0,0,1,3,0,1,1,0,1,0,0,2,0,0,1,0,1,0,0,1
0,6,14,3.4285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,119,4.53781512605042,0,0,0,0,0,0,0,7,2,0,4,4,1,2,1,3,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,2,0,2,2,0,0
0,4,58,3.3448275862068964,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0
1,2,197,4.319796954314721,4,4,0,1,0,0,0,5,2,0,4,1,5,5,5,8,0,1,1,1,0,0,0,0,0,0,1,1,2,1,0,0,0,2,0,0,1
0,7,376,3.5585106382978724,0,0,0,1,0,0,0,17,13,10,4,1,4,9,1,8,6,7,0,10,0,3,5,1,1,2,0,0,0,0,5,0,1,1,0,3,0
0,4,199,4.35678391959799,0,0,0,0,0,0,0,6,2,14,4,1,1,1,0,2,7,2,2,0,0,2,4,0,0,1,2,1,0,0,1,0,0,1,0,0,1
1,10,37,4.108108108108108,0,0,0,0,0,0,0,1,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,92,3.9565217391304346,0,0,0,0,0,0,0,4,3,3,0,0,3,3,1,0,2,1,0,0,2,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1
0,3,794,5.105793450881612,0,0,0,0,0,0,0,2,17,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,12,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,7,16,7.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,316,4.313291139240507,0,0,0,0,0,0,0,12,13,0,9,8,8,6,11,10,0,0,4,3,13,0,3,3,8,1,5,2,3,6,0,0,1,1,0,2,2
0,11,388,4.31701030927835,0,0,0,0,0,0,0,15,9,0,2,3,4,9,0,3,0,3,1,1,0,4,5,0,0,3,3,0,0,0,3,4,5,0,2,0,2
0,5,725,4.257931034482759,0,1,0,0,2,0,1,18,20,13,2,9,8,6,6,5,7,12,4,7,16,0,3,14,2,3,8,4,7,1,4,0,1,2,5,4,1
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,133,3.3233082706766917,0,0,0,0,0,0,0,1,2,4,1,0,1,5,2,1,2,0,2,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,2
0,6,219,3.643835616438356,0,0,0,0,0,0,0,11,2,7,5,1,1,6,2,0,4,5,3,8,0,0,1,1,0,1,0,0,2,0,5,0,0,0,0,1,2
1,13,188,4.553191489361702,0,0,0,0,0,0,0,8,3,0,6,2,5,1,4,3,0,1,1,2,0,0,1,1,2,1,1,2,1,2,0,1,3,0,2,1,0
0,5,186,4.150537634408602,0,0,0,0,0,0,0,7,3,19,2,1,1,0,0,2,10,4,2,3,2,0,1,0,0,2,1,0,1,1,4,0,0,1,1,1,4
0,7,822,3.923357664233577,0,0,0,0,0,0,0,33,23,46,18,5,5,28,22,1,23,7,3,11,20,1,3,7,2,7,0,4,2,2,9,0,2,2,4,3,4
0,2,24,3.9583333333333335,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3,510,4.450980392156863,1,0,0,0,0,0,0,28,26,23,11,8,4,7,3,4,12,6,7,7,7,4,4,1,2,3,6,1,2,3,2,0,2,1,2,1,3
1,17,38,4.342105263157895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3,46,4.304347826086956,0,0,0,0,0,0,0,7,0,0,0,0,1,3,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,64,3.828125,0,0,0,0,0,0,0,2,1,0,2,1,2,4,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2
0,4,74,4.175675675675675,0,0,0,0,0,0,0,5,0,0,2,2,0,2,1,0,0,1,0,3,2,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1
1,2,644,7.076086956521739,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0
0,3,8,4.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,245,3.9346938775510205,0,0,0,0,0,0,0,12,3,0,7,3,3,1,2,0,0,2,1,5,21,0,0,4,1,0,0,3,2,2,0,0,0,1,1,10,0
0,5,20,4.15,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,11,80,3.9,0,2,0,0,0,0,0,1,1,0,1,0,4,2,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,4,44,4.454545454545454,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,66,3.8333333333333335,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,10,185,4.3297297297297295,0,0,0,0,0,0,1,15,4,0,6,5,3,1,1,1,0,1,0,2,4,0,0,4,0,1,0,1,1,1,0,1,0,0,0,0,0
0,2,76,3.9078947368421053,1,0,0,0,0,1,0,0,2,0,0,0,3,2,7,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0
0,2,30,4.3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,6,676,4.507396449704142,0,3,1,1,0,1,0,48,16,0,11,24,16,1,2,6,0,5,6,4,2,1,1,11,2,4,1,4,2,2,0,6,4,4,2,4,0
0,9,228,4.543859649122807,0,0,0,0,0,1,0,16,5,0,4,5,1,6,0,3,0,0,4,6,0,0,3,0,1,2,6,1,1,0,0,0,1,1,0,1,0
0,7,16,3.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,44,3.977272727272727,0,0,0,1,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1,6,708,4.783898305084746,2,0,1,0,0,2,0,10,12,0,13,7,8,16,3,6,0,2,7,2,0,0,4,0,1,2,0,2,6,9,1,6,0,1,3,1,5
0,7,51,3.7450980392156863,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
0,4,91,3.8131868131868134,0,0,0,0,0,0,0,0,1,2,0,2,2,2,1,0,1,1,2,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
0,1,95,4.28421052631579,0,0,0,0,0,0,0,1,3,0,0,3,1,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
1,4,577,4.707105719237435,2,0,0,0,0,0,0,25,14,0,19,19,5,6,13,10,0,2,15,8,13,0,6,7,1,3,8,4,10,11,0,0,1,1,0,7,2
1,4,211,6.289099526066351,1,0,1,1,0,0,0,7,1,0,1,1,1,2,0,2,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,5,1053,4.69610636277303,0,4,1,0,0,2,0,74,33,0,17,25,25,11,26,21,0,10,10,10,0,1,7,7,3,3,4,12,6,7,0,0,3,9,0,7,3
0,9,183,3.6065573770491803,0,0,0,0,0,0,0,5,6,0,1,2,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1
0,4,284,3.7746478873239435,0,2,0,0,0,0,0,6,10,0,1,4,9,1,2,2,0,0,0,3,9,0,2,4,2,1,1,2,4,1,0,0,2,4,4,2,1
0,8,58,3.8275862068965516,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
0,2,42,3.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,5,376,4.444148936170213,0,0,0,0,0,0,0,24,12,0,8,5,5,5,1,5,0,5,8,7,1,0,11,3,0,1,8,4,3,0,0,0,0,0,3,1,2
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,365,3.8602739726027395,0,0,0,0,0,0,0,11,10,19,6,3,2,7,3,1,10,4,2,4,3,3,2,0,1,0,1,3,2,0,7,0,3,4,0,1,0
0,2,186,4.413978494623656,0,0,0,0,0,0,0,2,3,0,5,1,3,0,5,4,0,0,0,1,7,0,0,2,0,0,0,0,2,7,0,4,1,0,0,0,4
0,7,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,58,4.224137931034483,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,2
1,6,107,4.336448598130841,0,0,0,1,0,0,0,2,4,0,1,2,3,0,0,2,0,0,0,4,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,1,0
0,6,15,3.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,76,3.473684210526316,0,0,0,0,0,0,0,3,4,0,1,0,1,1,0,0,0,2,0,0,0,1,0,1,3,3,0,0,0,0,2,1,0,0,0,0,0
0,4,318,4.264150943396227,0,0,0,0,0,0,0,12,22,0,6,6,11,3,4,4,0,3,6,3,0,0,8,4,1,0,7,5,2,1,2,0,2,4,2,0,2
0,11,119,4.53781512605042,0,0,0,0,0,0,0,9,2,0,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
0,7,70,3.742857142857143,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,0,1,2,1,0,0
0,5,56,5.303571428571429,0,0,0,0,0,0,1,5,2,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,12,821,3.7685749086479903,0,0,0,0,0,0,0,11,35,2,8,3,6,16,5,6,1,15,6,3,6,8,2,0,0,9,1,3,3,1,0,6,1,0,3,1,1
1,5,50,4.38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,512,4.08984375,0,0,0,0,0,2,0,17,8,15,4,5,4,5,5,4,8,8,3,0,5,33,0,5,13,1,2,6,1,0,0,0,1,2,1,2,2
1,1,508,4.811023622047244,0,1,0,0,0,0,0,14,14,0,13,23,6,5,10,6,0,2,6,5,0,0,1,3,4,8,3,2,4,19,0,1,0,1,1,1,2
0,5,116,4.655172413793103,0,0,0,0,0,0,0,10,2,0,3,2,0,2,2,2,0,0,3,3,2,0,0,0,0,3,0,3,1,0,0,1,0,2,0,1,2
